id,price_doc
457,13990188.0
458,7460000.0
459,6460000.0
460,15451000.0
461,8083114.2
462,9513700.0
463,6343996.8
464,4889812.0
465,5181702.4
466,9306322.0
467,10045600.0
468,7158331.2
469,5708882.2
470,4707962.0
471,4918600.0
472,5590000.0
473,9917400.4
474,9476000.0
475,7889740.8
476,10390000.0
477,7599600.0
478,6502243.4
479,7690000.0
480,4706608.0
481,7770000.0
482,7610000.0
483,5476000.0
484,7478000.0
485,7750000.0
486,7020000.0
487,9100000.0
488,11861328.0
489,7158331.2
490,7620000.0
491,7501446.0
492,7840000.0
493,14490000.0
494,5142786.6
495,7158331.2
496,4970672.4
497,9580000.0
498,7158331.2
499,3430092.2
500,5503335.0
501,9873785.6
502,4148202.8
503,11513121.8
504,6890000.0
505,7158331.2
506,5959158.0
507,4874158.0
508,6592094.6
509,7158331.2
510,7321276.8
511,5259632.0
512,9306322.0
513,13011929.0
514,8070000.0
515,6770000.0
516,9830000.0
517,9580000.0
518,2496940.6
519,5200000.0
520,6007820.0
521,14923030.8
522,7321276.8
523,5259632.0
524,8400000.0
525,4682689.0
526,6870000.0
527,6502243.4
528,10620000.0
529,8160000.0
530,7476594.2
531,6392720.0
532,15268103.6
533,4650000.0
534,5452041.0
535,7990000.0
536,5410000.0
537,7321276.8
538,7321276.8
539,7158331.2
540,12532800.0
541,4720000.0
542,7321276.8
543,9306322.0
544,6130000.0
545,6041875.2
546,11513121.8
547,9306322.0
548,21483772.4
549,9306322.0
550,7774000.0
551,4148202.8
552,6700000.0
553,5259632.0
554,5330000.0
555,7303333.2
556,8883343.6
557,11513121.8
558,13090000.0
559,4970672.4
560,6270000.0
561,8883343.6
562,10340000.0
563,16540847.4
564,6041875.2
565,9979364.8
566,4970672.4
567,6041875.2
568,9997664.8
569,8070000.0
570,17166000.0
571,8426979.0
572,8977631.0
573,5610000.0
574,6770000.0
575,3770000.0
576,4518136.8
577,5503335.0
578,7158331.2
579,9737734.4
580,6502243.4
581,5566440.0
582,9306322.0
583,4654701.0
584,6020000.0
585,2562642.2
586,5503335.0
587,5378769.6
588,4967033.4
589,7158331.2
590,5503335.0
591,11710000.0
592,6502243.4
593,6510000.0
594,5259632.0
595,5181702.4
596,7158331.2
597,7158331.2
598,11220000.0
599,2496940.6
600,8426979.0
601,5181702.4
602,19980000.0
603,7321276.8
604,5025710.0
605,7158331.2
606,9306322.0
607,2666103.2
608,8340000.0
609,4706608.0
610,9306322.0
611,9737734.4
612,4706608.0
613,5068037.8
614,11286290.4
615,8868840.0
616,20263886.8
617,4970672.4
618,5503335.0
619,4925872.0
620,7386000.0
621,6060000.0
622,8225119.0
623,7650000.0
624,5950000.0
625,32041964.8
626,6620000.0
627,5830967.0
628,7239800.0
629,5902000.0
630,7920000.0
631,7930000.0
632,5181702.4
633,13465566.0
634,11700000.0
635,7158331.2
636,9306322.0
637,8888000.0
638,6576400.0
639,4462013.4
640,5670000.0
641,7158331.2
642,5540000.0
643,6260000.0
644,7158331.2
645,7158331.2
646,8420000.0
647,9997664.8
648,5830967.0
649,7158331.2
650,9000000.0
651,22895813.2
652,11740000.0
653,6502243.4
654,5460640.0
655,7158331.2
656,16634444.0
657,6420000.0
658,10366000.0
659,8848000.0
660,11540000.0
661,6530000.0
662,9200000.0
663,6020000.0
664,6740000.0
665,7158331.2
666,7606000.0
667,6320000.0
668,9306322.0
669,6671617.0
670,7158331.2
671,8390000.0
672,8360000.0
673,6982233.0
674,5259632.0
675,2496940.6
676,5503335.0
677,4378415.2
678,5378769.6
679,7158331.2
680,10770000.0
681,7036000.0
682,11220000.0
683,5278114.0
684,7750000.0
685,6502243.4
686,8060000.0
687,7158331.2
688,5750140.8
689,3516000.0
690,5181702.4
691,4970672.4
692,7650576.4
693,3836926.0
694,13011929.0
695,7450000.0
696,6890000.0
697,16000000.0
698,7158331.2
699,8260000.0
700,11340000.0
701,10940000.0
702,7158331.2
703,6343996.8
704,6041875.2
705,4540000.0
706,4811476.0
707,11602820.0
708,7610000.0
709,7889740.8
710,11240000.0
711,7476594.2
712,8200000.0
713,4148202.8
714,7158331.2
715,6624642.4
716,5986000.0
717,7200000.0
718,4635753.8
719,7303376.6
720,12025478.4
721,9730000.0
722,6790000.0
723,9708000.0
724,9921200.0
725,9306322.0
726,8099663.8
727,6020000.0
728,6740906.0
729,6502243.4
730,4707962.0
731,6551744.4
732,8340000.0
733,4910154.0
734,7630000.0
735,4925872.0
736,6551744.4
737,7892000.0
738,6551744.4
739,10940000.0
740,9306322.0
741,7158331.2
742,7321276.8
743,5503335.0
744,8517537.6
745,6487720.0
746,8426979.0
747,7158331.2
748,7730000.0
749,9306322.0
750,6600000.0
751,11602820.0
752,6502243.4
753,9306322.0
754,4638000.0
755,9997664.8
756,5452041.0
757,7476594.2
758,8392376.0
759,9306322.0
760,6570000.0
761,7158331.2
762,7104000.0
763,5935800.0
764,9306322.0
765,7451920.0
766,8560000.0
767,9306322.0
768,8604315.6
769,7158331.2
770,5503335.0
771,5500000.0
772,7818000.0
773,7158331.2
774,6570000.0
775,9306322.0
776,5378769.6
777,5503335.0
778,6502243.4
779,8474000.0
780,5830967.0
781,8916000.0
782,6460000.0
783,7158331.2
784,7453720.0
785,18714867.6
786,5870000.0
787,18714867.6
788,7321276.8
789,6922477.2
790,7158331.2
791,32341964.8
792,5780000.0
793,7158331.2
794,7321276.8
795,6100000.0
796,7476594.2
797,7501446.0
798,12980000.0
799,6453333.4
800,6850000.0
801,12558300.8
802,6970000.0
803,8870000.0
804,13990188.0
805,13159309.0
806,5330000.0
807,6343996.8
808,9306322.0
809,6502243.4
810,4969600.0
811,5708882.2
812,7750000.0
813,9306322.0
814,5181702.4
815,4932000.0
816,7303376.6
817,7580000.0
818,4707962.0
819,5503335.0
820,7158331.2
821,15025580.0
822,9306322.0
823,5760000.0
824,4148202.8
825,9306322.0
826,4990000.0
827,7321276.8
828,5830967.0
829,5998000.0
830,6606552.0
831,7385143.4
832,4148202.8
833,4811476.0
834,7830000.0
835,7990000.0
836,32341964.8
837,6500000.0
838,6290000.0
839,7260000.0
840,9306322.0
841,9306322.0
842,8099663.8
843,19646000.0
844,6920000.0
845,9306322.0
846,5210000.0
847,7158331.2
848,4970672.4
849,7400000.0
850,5020000.0
851,6290000.0
852,11390000.0
853,7160000.0
854,7599600.0
855,7158331.2
856,11155477.6
857,7889740.8
858,7530000.0
859,6280000.0
860,7321276.8
861,9979364.8
862,8670000.0
863,9635000.0
864,6020000.0
865,5420000.0
866,4967820.0
867,9306322.0
868,7140000.0
869,7158331.2
870,5264000.0
871,4148202.8
872,7158331.2
873,8226600.0
874,9700000.0
875,10520000.0
876,4148202.8
877,5940000.0
878,10640000.0
879,5675000.0
880,8620000.0
881,7270544.4
882,5378769.6
883,7052575.0
884,2666103.2
885,4202579.2
886,7664187.6
887,6110000.0
888,9306322.0
889,7158331.2
890,3430092.2
891,7158331.2
892,4810000.0
893,9600000.0
894,5800000.0
895,7158331.2
896,8390000.0
897,8336061.8
898,7158331.2
899,5260000.0
900,4967033.4
901,9130000.0
902,9306322.0
903,5130000.0
904,4730000.0
905,10980000.0
906,3959600.0
907,6960000.0
908,9840000.0
909,6500000.0
910,24603046.4
911,5618000.0
912,15461682.6
913,6375760.0
914,4148202.8
915,6284379.2
916,7400000.0
917,7158331.2
918,6870000.0
919,7250000.0
920,7200000.0
921,5864180.8
922,7530000.0
923,9737734.4
924,9997664.8
925,7680000.0
926,9997664.8
927,9612406.4
928,10380000.0
929,5503335.0
930,7590000.0
931,9997664.8
932,4970672.4
933,7158331.2
934,6502243.4
935,5350349.4
936,9310000.0
937,8740000.0
938,9760000.0
939,9790000.0
940,4860296.2
941,11537560.6
942,10829699.4
943,11690000.0
944,5098000.0
945,7490000.0
946,11513121.8
947,9970000.0
948,4355941.6
949,7538091.6
950,9883605.2
951,8190000.0
952,5600000.0
953,12025478.4
954,7940000.0
955,15818932.4
956,7158331.2
957,7158331.2
958,4732048.0
959,10194000.0
960,7158331.2
961,7182000.0
962,9306322.0
963,9306322.0
964,8550000.0
965,4970672.4
966,7650000.0
967,8216000.0
968,5181702.4
969,9490000.0
970,7478000.0
971,11078000.0
972,12146575.2
973,7428000.0
974,5780000.0
975,5580000.0
976,6500000.0
977,7798000.0
978,13159309.0
979,9997664.8
980,7094000.0
981,7730000.0
982,5503335.0
983,5130000.0
984,15025580.0
985,5620000.0
986,5503335.0
987,5020000.0
988,4707962.0
989,7158331.2
990,11628000.0
991,5607033.4
992,10680000.0
993,7158331.2
994,13170000.0
995,5503335.0
996,7158331.2
997,15997105.0
998,2496940.6
999,6430000.0
1000,2496940.6
1001,10326284.4
1002,12393228.8
1003,9510000.0
1004,6884000.0
1005,4060000.0
1006,10771314.0
1007,7460000.0
1008,9070000.0
1009,8720000.0
1010,5278114.0
1011,6392720.0
1012,4462013.4
1013,5839000.0
1014,11770604.6
1015,8780000.0
1016,4970672.4
1017,6010000.0
1018,6430000.0
1019,11560000.0
1020,5125000.0
1021,6312000.0
1022,4770000.0
1023,6174769.6
1024,4970672.4
1025,7290000.0
1026,10750000.0
1027,8036666.6
1028,9240000.0
1029,8200000.0
1030,10340000.0
1031,20263886.8
1032,5590000.0
1033,8766000.6
1034,6740906.0
1035,6389980.0
1036,6375760.0
1037,7538091.6
1038,4874158.0
1039,10479000.0
1040,21703945.2
1041,2496940.6
1042,7520000.0
1043,4685000.0
1044,4658000.0
1045,8070000.0
1046,7320000.0
1047,6050000.0
1048,5181702.4
1049,6118000.0
1050,7523555.8
1051,7360000.0
1052,7650576.4
1053,6433640.0
1054,3952000.0
1055,8390000.0
1056,5506502.4
1057,6680000.0
1058,7321276.8
1059,9897716.6
1060,6160000.0
1061,10620000.0
1062,6958000.0
1063,6502243.4
1064,7158331.2
1065,4148202.8
1066,9306322.0
1067,2496940.6
1068,7260000.0
1069,7158331.2
1070,5503335.0
1071,7970000.0
1072,9306322.0
1073,5661672.0
1074,6160000.0
1075,6502243.4
1076,9780000.0
1077,6564000.0
1078,7818000.0
1079,8071800.0
1080,5900000.0
1081,5493092.0
1082,9737734.4
1083,5835000.0
1084,9306322.0
1085,2496940.6
1086,9737734.4
1087,4925872.0
1088,17523960.0
1089,7476594.2
1090,8088000.0
1091,9306322.0
1092,6300000.0
1093,22895813.2
1094,5700000.0
1095,8083114.2
1096,4811476.0
1097,10519718.8
1098,7158331.2
1099,8390000.0
1100,6780000.0
1101,7321276.8
1102,5830967.0
1103,4706608.0
1104,15908143.4
1105,7158331.2
1106,6860000.0
1107,5394000.0
1108,5400000.0
1109,6024276.0
1110,7158331.2
1111,9306322.0
1112,9513700.0
1113,10385000.0
1114,10145544.2
1115,4148202.8
1116,5830967.0
1117,4544000.0
1118,7158331.2
1119,6118000.0
1120,8291178.4
1121,4470000.0
1122,4148202.8
1123,7080000.0
1124,3430092.2
1125,5830967.0
1126,6600000.0
1127,8515800.0
1128,4707962.0
1129,20780000.0
1130,8770000.0
1131,5503335.0
1132,5503335.0
1133,6769035.0
1134,4707962.0
1135,7290000.0
1136,8210000.0
1137,4970672.4
1138,4740000.0
1139,7158331.2
1140,7599600.0
1141,9306322.0
1142,10840000.0
1143,4874158.0
1144,6624642.4
1145,9550000.0
1146,6502243.4
1147,8071800.0
1148,7990000.0
1149,19182600.0
1150,7158331.2
1151,6660000.0
1152,6120000.0
1153,8099663.8
1154,9612406.4
1155,8071800.0
1156,4706608.0
1157,7321276.8
1158,13280000.0
1159,7560000.0
1160,9304000.0
1161,8883343.6
1162,7500000.0
1163,7158331.2
1164,11513121.8
1165,7158331.2
1166,7350000.0
1167,7158331.2
1168,2496940.6
1169,5830967.0
1170,21473500.0
1171,4970672.4
1172,6140000.0
1173,11539073.2
1174,9612406.4
1175,7570000.0
1176,7860000.0
1177,6170000.0
1178,8517537.6
1179,6450000.0
1180,5460000.0
1181,4811476.0
1182,10940577.2
1183,7380000.0
1184,6502243.4
1185,8970000.0
1186,9148000.0
1187,7945000.0
1188,5503335.0
1189,7158331.2
1190,6392720.0
1191,7476594.2
1192,12079800.0
1193,24603046.4
1194,9979364.8
1195,6824000.0
1196,7889740.8
1197,5880000.0
1198,7934000.0
1199,8770000.0
1200,4920000.0
1201,7158331.2
1202,8390000.0
1203,7158331.2
1204,3221135.0
1205,5646000.0
1206,7054255.8
1207,5378769.6
1208,2496940.6
1209,9306322.0
1210,4706608.0
1211,7158331.2
1212,7740007.2
1213,8230000.0
1214,9306322.0
1215,7158331.2
1216,9737734.4
1217,7158331.2
1218,9997664.8
1219,6620000.0
1220,4970672.4
1221,5503335.0
1222,7158331.2
1223,4706608.0
1224,7158331.2
1225,5380000.0
1226,3780000.0
1227,7501446.0
1228,5272000.0
1229,10520000.0
1230,6505000.0
1231,5740000.0
1232,5436000.0
1233,9737734.4
1234,9880000.0
1235,4706608.0
1236,9355000.0
1237,8902161.4
1238,5130000.0
1239,6502243.4
1240,7476594.2
1241,7756506.8
1242,8390000.0
1243,9917400.4
1244,8604315.6
1245,5770000.0
1246,5375580.0
1247,7158331.2
1248,5830967.0
1249,6508000.0
1250,5560000.0
1251,7538091.6
1252,12863000.0
1253,6594800.0
1254,7476594.2
1255,8620000.0
1256,4462013.4
1257,7321276.8
1258,6590000.0
1259,5566440.0
1260,6502243.4
1261,2844125.6
1262,9780000.0
1263,7158331.2
1264,6502243.4
1265,9000000.0
1266,8190000.0
1267,4970672.4
1268,8410814.8
1269,6502243.4
1270,7158331.2
1271,4811476.0
1272,7950000.0
1273,5503335.0
1274,9810000.0
1275,7158331.2
1276,13010000.0
1277,9500000.0
1278,7476594.2
1279,7476594.2
1280,4340000.0
1281,5720000.0
1282,4514076.4
1283,7157860.0
1284,7500000.0
1285,5503335.0
1286,7476594.2
1287,5760000.0
1288,2844125.6
1289,8099663.8
1290,3720000.0
1291,7476594.2
1292,7610000.0
1293,7158331.2
1294,5503335.0
1295,8180000.0
1296,3430092.2
1297,7158331.2
1298,11340000.0
1299,13300000.0
1300,7222955.2
1301,9300000.0
1302,2496940.6
1303,6487720.0
1304,6682908.6
1305,10592779.6
1306,5503335.0
1307,8640000.0
1308,7631200.0
1309,7158331.2
1310,8680000.0
1311,7400000.0
1312,7321276.8
1313,9306322.0
1314,5260000.0
1315,7476594.2
1316,7158331.2
1317,5342816.0
1318,11513121.8
1319,6830000.0
1320,7756506.8
1321,5334000.0
1322,5259632.0
1323,6032000.0
1324,9737734.4
1325,9997664.8
1326,6530000.0
1327,7158331.2
1328,4967033.4
1329,7790000.0
1330,5130000.0
1331,7158331.2
1332,5900000.0
1333,5288000.0
1334,7400000.0
1335,16100000.0
1336,4999025.6
1337,5700000.0
1338,6298000.0
1339,8604315.6
1340,5060000.0
1341,7476594.2
1342,7520000.0
1343,7158331.2
1344,6240000.0
1345,4925872.0
1346,2700000.0
1347,10510000.0
1348,6130000.0
1349,7158331.2
1350,4340106.0
1351,6397258.4
1352,6609062.6
1353,6500000.0
1354,6650000.0
1355,6220000.0
1356,5860000.0
1357,7158331.2
1358,5139980.0
1359,7599600.0
1360,4925872.0
1361,8604315.6
1362,8480000.0
1363,7158331.2
1364,7580800.0
1365,5423057.4
1366,8360000.0
1367,4707962.0
1368,22383858.8
1369,7158331.2
1370,6502243.4
1371,7340000.0
1372,7321276.8
1373,6611000.0
1374,4925872.0
1375,7930000.0
1376,9306322.0
1377,9306322.0
1378,4970672.4
1379,9306322.0
1380,9306322.0
1381,7664187.6
1382,7636000.0
1383,7260000.0
1384,12040000.0
1385,22895813.2
1386,7158331.2
1387,11602820.0
1388,8604315.6
1389,8883343.6
1390,7158331.2
1391,6148000.0
1392,2496940.6
1393,11927600.0
1394,7900000.0
1395,7440000.0
1396,4148202.8
1397,8604315.6
1398,9737734.4
1399,5139026.2
1400,4707962.0
1401,4811476.0
1402,4707962.0
1403,16540847.4
1404,9997664.8
1405,7504000.0
1406,5380000.0
1407,6606552.0
1408,6740000.0
1409,4707962.0
1410,7132000.0
1411,5360000.0
1412,6980000.0
1413,5390000.0
1414,7170000.0
1415,15410000.0
1416,4706608.0
1417,7840000.0
1418,7158331.2
1419,8779999.8
1420,6740000.0
1421,4635753.8
1422,7158331.2
1423,7158331.2
1424,7158331.2
1425,4811476.0
1426,5538000.0
1427,5503335.0
1428,7501446.0
1429,7843860.8
1430,7476594.2
1431,6373858.0
1432,6502243.4
1433,7158331.2
1434,4925872.0
1435,5360000.0
1436,4925872.0
1437,7158331.2
1438,5378769.6
1439,9070000.0
1440,7260000.0
1441,4925872.0
1442,7476594.2
1443,7158331.2
1444,4970672.4
1445,7222955.2
1446,5025710.0
1447,4680316.4
1448,4970672.4
1449,3770000.0
1450,5900000.0
1451,10960000.0
1452,6624642.4
1453,6530000.0
1454,5503335.0
1455,24060000.0
1456,7756506.8
1457,5163783.2
1458,6840000.0
1459,10168704.8
1460,4970672.4
1461,6128187.6
1462,5785480.0
1463,7760000.0
1464,7070000.0
1465,6520000.0
1466,4925872.0
1467,15697448.0
1468,7710000.0
1469,6510000.0
1470,2844125.6
1471,6156000.0
1472,7428000.0
1473,4630000.0
1474,6606552.0
1475,14330000.0
1476,7758000.0
1477,6368000.0
1478,6995000.0
1479,4462013.4
1480,11513121.8
1481,7005000.0
1482,6510000.0
1483,5506502.4
1484,5140000.0
1485,7119800.0
1486,8083114.2
1487,7460000.0
1488,6410000.0
1489,5240000.0
1490,6065067.4
1491,7300000.0
1492,9400000.0
1493,9774000.0
1494,4964000.0
1495,13530000.0
1496,6390000.0
1497,7321276.8
1498,5830967.0
1499,7158331.2
1500,7321276.8
1501,4925872.0
1502,7476594.2
1503,9600000.0
1504,4706608.0
1505,7321276.8
1506,7889740.8
1507,12010000.0
1508,5760000.0
1509,6700000.0
1510,4430000.0
1511,7501446.0
1512,7321276.8
1513,4811476.0
1514,8250000.0
1515,7060000.0
1516,4148202.8
1517,6710000.0
1518,8604315.6
1519,4720000.0
1520,5503335.0
1521,6960000.0
1522,6850000.0
1523,7230000.0
1524,7158331.2
1525,5900000.0
1526,6502243.4
1527,32341964.8
1528,14330000.0
1529,9060000.0
1530,7889740.8
1531,7889740.8
1532,10250000.0
1533,9306322.0
1534,6010000.0
1535,7158331.2
1536,7430000.0
1537,7158331.2
1538,2496940.6
1539,7158331.2
1540,4500000.0
1541,10958000.0
1542,7222955.2
1543,6250000.0
1544,6115000.0
1545,6780000.0
1546,7321276.8
1547,6340000.0
1548,5830967.0
1549,4925872.0
1550,4925872.0
1551,5870000.0
1552,7476594.2
1553,6834000.0
1554,7756506.8
1555,6874000.0
1556,7476594.2
1557,7158331.2
1558,13011929.0
1559,10860000.0
1560,7158331.2
1561,7500000.0
1562,9737734.4
1563,6735677.0
1564,10670000.0
1565,9070000.0
1566,12727280.0
1567,4462013.4
1568,9306322.0
1569,13560053.6
1570,7476594.2
1571,5590788.0
1572,7270000.0
1573,7360000.0
1574,10980000.0
1575,6020000.0
1576,10380000.0
1577,7303376.6
1578,6502243.4
1579,8604315.6
1580,9413503.0
1581,6020000.0
1582,5607033.4
1583,6020000.0
1584,6346000.0
1585,8604315.6
1586,7599600.0
1587,6090000.0
1588,5708882.2
1589,5560000.0
1590,6970000.0
1591,5830967.0
1592,6140000.0
1593,3430092.2
1594,7889740.8
1595,2496940.6
1596,4967820.0
1597,5050000.0
1598,5999780.0
1599,7158331.2
1600,7158331.2
1601,14540000.0
1602,23280000.0
1603,7756506.8
1604,7158331.2
1605,7158331.2
1606,7158331.2
1607,13560053.6
1608,5830967.0
1609,4706608.0
1610,6580000.0
1611,5349800.0
1612,6870000.0
1613,7756000.0
1614,20777786.0
1615,4770000.0
1616,13990188.0
1617,5503335.0
1618,7158331.2
1619,10340000.0
1620,8200000.0
1621,6530000.0
1622,2496940.6
1623,7885618.0
1624,7254000.0
1625,9340000.0
1626,7400000.0
1627,7391041.2
1628,5342816.0
1629,7158331.2
1630,7158331.2
1631,6020000.0
1632,5503335.0
1633,7476594.2
1634,7158331.2
1635,21473500.0
1636,7158331.2
1637,12393228.8
1638,24603046.4
1639,7119800.0
1640,4960000.0
1641,11840000.0
1642,3310000.0
1643,5503335.0
1644,6606552.0
1645,9306322.0
1646,9196000.0
1647,2844125.6
1648,4967820.0
1649,24603046.4
1650,5259632.0
1651,8030000.0
1652,6390000.0
1653,13159309.0
1654,9306322.0
1655,7140000.0
1656,3430092.2
1657,10145544.2
1658,2496940.6
1659,7158331.2
1660,4707962.0
1661,9300000.0
1662,8225119.0
1663,11600000.0
1664,9306322.0
